IGKV2-1*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-10*01	3	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-11*01	3	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-14*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-15*01	1	72	73	105	106	156	157	165	166	273	VK	0
IGKV2-3*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-4*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-6*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-7*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-8*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-9*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2S1*01	1	72	73	105	106	156	157	165	166	273	VK	0
IGKV2S10*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2S11*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2S12*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2S13*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2S14*01	1	78	79	114	115	165	166	174	175	282	VK	0
IGKV2S15*03	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2S16*01	1	78	79	114	115	165	166	174	175	282	VK	0
IGKV2S17*01	1	78	79	114	115	165	166	174	175	282	VK	0
IGKV2S18*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2S19*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2S2*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2S20*01	1	78	79	114	115	165	166	174	175	282	VK	0
IGKV2S3*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2S4*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2S5*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2S7*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2S8*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2S9*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV3-1*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-2*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-3*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-4*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-5*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-6*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-7*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-8*01	1	78	79	99	100	150	151	159	160	267	VK	0
IGKV3-9*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3S1*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3S10*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3S11*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3S2*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3S3*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3S4*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3S5*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3S6*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3S7*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3S8*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3S9*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV4-1*01	11	78	79	114	115	165	166	174	175	282	VK	0
IGKV4-3*01	1	78	79	114	115	165	166	174	175	282	VK	0
IGKV5-1*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV5-2*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV6-1*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV6-2*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV7-1*01	1	78	79	108	109	159	160	168	169	276	VK	0
