IGHV3-9*01	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-94*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV4-117*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV4-144*01	1	75	76	99	100	153	154	177	178	291	VH	0
IGHV4-149*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV4-150*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV4-165*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-174*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV4-61*01	1	75	76	99	100	153	154	177	178	291	VH	0
IGHV4-67*01	1	75	76	102	103	153	154	177	178	291	VH	0
IGHV4-72*01	1	75	76	102	103	153	154	177	178	291	VH	0
IGHV4-79*01	1	75	76	102	103	153	154	177	178	291	VH	0
IGHV4-93*01	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV5-131*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV5-15*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV5-157*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV5-20*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV5-40*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV6-1*01	1	75	76	105	106	156	157	183	184	297	VH	0
IGHV7-135*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV7-86*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGKV1-12*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-13*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-16*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-17*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-20*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-21*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-25*01	3	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-26*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-29*01	3	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-35*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-41*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-43*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-44*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-46*01	3	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-49*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-50*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-51*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-56*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-59*01	4	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-61*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-63*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-64*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-66*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-76*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV2-18*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-28*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-30*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-4*01	1	72	73	105	106	156	157	165	166	273	VK	0
IGKV2-53*01	5	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-54*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-55*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-57*01	1	78	79	114	115	165	166	174	175	282	VK	0
IGKV2-58*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-60*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-65*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-67*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-71*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-74*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-75*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-77*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV3-11*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-15*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-19*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-24*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-34*01	2	78	79	97	98	147	148	156	157	264	VK	0
IGKV3-47*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-52*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-7*01	2	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-9*01	1	78	79	99	100	150	151	159	160	267	VK	0
IGKV4-1*01	1	78	79	114	115	165	166	174	175	282	VK	0
IGKV5-8*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV6-32*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV6-40*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV7-10*01	1	78	79	108	109	159	160	168	169	276	VK	0
IGLV1-103*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV1-49*01	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV1-50*01	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV1-55*01	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV1-59*01	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV1-63*01	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV1-68*01	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV1-69*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV1-70*01	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV1-71*01	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV1-75*01	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV10-90*01	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV11-87*01	3	75	76	102	103	153	154	174	175	288	VL	0
IGLV2-10*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-112*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-115*01	5	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-12*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-18*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-21*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-24*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-29*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-33*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-37*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV3-1-2*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-116*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-117*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-13*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-15*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-17*01	1	72	73	90	91	141	142	147	148	255	VL	0
IGLV3-20-2*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-23*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-25*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-27*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-28*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-30*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-31*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-32*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-34*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-35*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-38*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV4-105*01	1	75	76	96	97	147	148	168	169	276	VL	0
IGLV4-8*01	1	75	76	96	97	147	148	168	169	276	VL	0
IGLV5-100*01	1	75	76	102	103	153	154	174	175	288	VL	0
IGLV5-104*01	1	75	76	102	103	153	154	174	175	288	VL	0
IGLV5-107*01	1	75	76	102	103	153	154	174	175	288	VL	0
IGLV5-48*01	1	75	76	102	103	153	154	174	175	288	VL	0
IGLV5-53*01	1	75	76	102	103	153	154	174	175	288	VL	0
IGLV5-57*01	1	75	76	102	103	153	154	174	175	288	VL	0
IGLV5-61*01	1	75	76	102	103	153	154	174	175	288	VL	0
IGLV5-65*01	1	75	76	102	103	153	154	174	175	288	VL	0
IGLV5-73*01	2	75	76	102	103	153	154	174	175	288	VL	0
IGLV6-43*01	5	75	76	99	100	150	151	159	160	273	VL	0
IGLV6-91*01	5	75	76	99	100	150	151	159	160	273	VL	0
IGLV7-47*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV7-56*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV7-60*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV7-64*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV8-111*01	2	75	76	102	103	153	154	162	163	270	VL	0
IGLV9-51*01	1	75	76	96	97	147	148	171	172	279	VL	0
